formula,Z,Period,Group,m,kai,EA,IE1,IE2,Rvdw,Rcov,MP,BP,Cp_g,Cp_mol,rho,E-fusion,E-vapor,ThermalConductivity
CdAl2O4,15.1428571429,2.71428571429,14.5714285714,32.9085714286,2.66714285714,0.960926571429,10.7767937143,27.8642585714,1.70571428571,0.92,382.657857143,997.886,0.813857142857,27.4188571429,2.82371428571,4.084,99.3019428571,0.815581371429
CdAl2S4,19.7142857143,3.28571428571,14.5714285714,42.0914285714,2.17571428571,1.31292571429,8.91505657143,21.13099,1.86571428571,1.14857142857,573.515,1356.49857143,0.693857142857,23.6028571429,3.12714285714,4.94571428571,103.067142857,0.816965714286
CdAl2Se4,30.0,3.85714285714,14.5714285714,68.8857142857,2.15857142857,1.28028571429,8.56784514286,19.90363,1.92285714286,1.22857142857,633.852142857,1493.86428571,0.472714285714,25.1245714286,4.76085714286,7.04285714286,112.392857143,0.827085714286
CdAl2Te4,40.2857142857,4.42857142857,14.5714285714,96.68,1.90142857143,1.25217142857,8.14339371429,18.42363,2.01428571429,1.33714285714,764.543571429,1667.00714286,0.404714285714,25.3342857143,5.57285714286,13.9571428571,126.284285714,0.828857142857
CdBr2,39.3333333333,4.33333333333,15.3333333333,90.7333333333,2.53666666667,2.24333333333,10.8738066667,20.0301033333,1.96,1.24666666667,375.373,568.016666667,0.393,59.1333333333,4.96333333333,5.96666666667,43.1066666667,0.32348
CdCl2,27.3333333333,3.66666666667,15.3333333333,61.1,2.67,2.41133333333,11.6430266667,21.5118366667,1.89333333333,1.13333333333,312.506333333,506.123333333,0.396333333333,31.306,5.026,4.23333333333,40.09,0.322726
CdF2,22.0,3.0,15.3333333333,50.1333333333,3.21666666667,2.266,14.61314,28.94997,1.70666666667,0.866666666667,233.726333333,403.41,0.626333333333,29.5426666667,4.014,2.27333333333,35.4698666667,0.322852666667
CdGa2O4,20.2857142857,3.0,14.5714285714,45.12,2.72428571429,0.920640857143,10.7806602857,28.3461442857,1.71428571429,0.917142857143,202.498314286,915.028857143,0.664142857143,27.9417142857,3.73914285714,2.624,89.3762285714,0.254438514286
CdGa2S4,24.8571428571,3.57142857143,14.5714285714,54.3028571429,2.23285714286,1.27264,8.91892314286,21.6128757143,1.87428571429,1.14571428571,393.355457143,1273.64142857,0.544142857143,24.1257142857,4.04257142857,3.48571428571,93.1414285714,0.255822857143
CdGa2Se4,35.1428571429,4.14285714286,14.5714285714,81.0971428571,2.21571428571,1.24,8.57171171429,20.3855157143,1.93142857143,1.22571428571,453.6926,1411.00714286,0.323,25.6474285714,5.67628571429,5.58285714286,102.467142857,0.265942857143
CdGa2Te4,45.4285714286,4.71428571429,14.5714285714,108.891428571,1.95857142857,1.21188571429,8.14726028571,18.9055157143,2.02285714286,1.33428571429,584.384028571,1584.15,0.255,25.8571428571,6.48828571429,12.4971428571,116.358571429,0.267714285714
CdI2,51.3333333333,5.0,15.3333333333,122.066666667,2.33666666667,2.0394,9.96544666667,18.3903033333,2.04666666667,1.37333333333,455.973,651.75,0.219666666667,44.96,6.17666666667,7.27333333333,47.2233333333,0.32566
CdIn2O4,25.4285714286,3.28571428571,14.5714285714,58.0,2.71571428571,0.920640857143,10.71982,27.8761871429,1.73142857143,0.971428571429,238.737,857.314571429,0.624142857143,28.1445714286,4.14085714286,1.95828571429,80.8876571429,0.371581371429
CdIn2S4,30.0,3.85714285714,14.5714285714,67.1828571429,2.22428571429,1.27264,8.85808285714,21.1429185714,1.89142857143,1.2,429.594142857,1215.92714286,0.504142857143,24.3285714286,4.44428571429,2.82,84.6528571429,0.372965714286
CdIn2Se4,40.2857142857,4.42857142857,14.5714285714,93.9771428571,2.20714285714,1.24,8.51087142857,19.9155585714,1.94857142857,1.28,489.931285714,1353.29285714,0.283,25.8502857143,6.078,4.91714285714,93.9785714286,0.383085714286
CdIn2Te4,50.5714285714,5.0,14.5714285714,121.771428571,1.95,1.21188571429,8.08642,18.4355585714,2.04,1.38857142857,620.622714286,1526.43571429,0.215,26.06,6.89,11.8314285714,107.87,0.384857142857
CdLa2O4,27.7142857143,3.57142857143,11.7142857143,64.8857142857,2.52142857143,0.977783714286,10.6599742857,25.6443871429,1.87428571429,1.12,456.851285714,1267.886,0.613285714286,28.2502857143,3.80828571429,2.79828571429,130.379085714,0.177009942857
CdLa2S4,32.2857142857,4.14285714286,11.7142857143,74.0685714286,2.03,1.32978285714,8.79823714286,18.9111185714,2.03428571429,1.34857142857,647.708428571,1626.49857143,0.493285714286,24.4342857143,4.11171428571,3.66,134.144285714,0.178394285714
CdLa2Se4,42.5714285714,4.71428571429,11.7142857143,100.862857143,2.01285714286,1.29714285714,8.45102571429,17.6837585714,2.09142857143,1.42857142857,708.045571429,1763.86428571,0.272142857143,25.956,5.74542857143,5.75714285714,143.47,0.188514285714
CdLa2Te4,52.8571428571,5.28571428571,11.7142857143,128.657142857,1.75571428571,1.26902857143,8.02657428571,16.2037585714,2.18285714286,1.53714285714,838.737,1937.00714286,0.204142857143,26.1657142857,6.55742857143,12.6714285714,157.361428571,0.190285714286
CdO,28.0,3.5,14.0,64.2,2.565,0.73056075,11.305935,26.014705,1.85,1.02,324.2895,565.169,0.5745,27.699,5.0395,3.261,51.64045,0.4841337
CdS,32.0,4.0,14.0,72.235,2.135,1.03856,9.676915,20.123095,1.99,1.22,491.2895,878.955,0.4695,24.36,5.305,4.015,54.935,0.485345
CdSc2O4,17.4285714286,3.0,11.7142857143,38.0457142857,2.59571428571,0.888640857143,10.9412857143,26.14175,1.79428571429,1.02,634.279857143,1088.45742857,0.719857142857,27.796,2.90514285714,5.59828571429,103.301942857,0.183581371429
CdSc2S4,22.0,3.57142857143,11.7142857143,47.2285714286,2.10428571429,1.24064,9.07954857143,19.4084814286,1.95428571429,1.24857142857,825.137,1447.07,0.599857142857,23.98,3.20857142857,6.46,107.067142857,0.184965714286
CdSc2Se4,32.2857142857,4.14285714286,11.7142857143,74.0228571429,2.08714285714,1.208,8.73233714286,18.1811214286,2.01142857143,1.32857142857,885.474142857,1584.43571429,0.378714285714,25.5017142857,4.84228571429,8.55714285714,116.392857143,0.195085714286
CdSc2Te4,42.5714285714,4.71428571429,11.7142857143,101.817142857,1.83,1.17988571429,8.30788571429,16.7011214286,2.10285714286,1.43714285714,1016.16557143,1757.57857143,0.310714285714,25.7114285714,5.65428571429,15.4714285714,130.284285714,0.196857142857
CdSe,41.0,4.5,14.0,95.68,2.12,1.01,9.373105,19.049155,2.04,1.29,544.0845,999.15,0.276,25.6915,6.7345,5.85,63.095,0.4942
CdTe,50.0,5.0,14.0,120.0,1.895,0.9854,9.00171,17.754155,2.12,1.385,658.4395,1150.65,0.2165,25.875,7.445,11.9,75.25,0.49575
CdY2O4,22.5714285714,3.28571428571,11.7142857143,50.6028571429,2.55571428571,0.922640857143,10.8429457143,25.9772442857,1.84285714286,1.06857142857,628.851285714,1233.886,0.642714285714,28.0845714286,3.33,4.284,120.016228571,0.187581371429
CdY2S4,27.1428571429,3.85714285714,11.7142857143,59.7857142857,2.06428571429,1.27464,8.98120857143,19.2439757143,2.00285714286,1.29714285714,819.708428571,1592.49857143,0.522714285714,24.2685714286,3.63342857143,5.14571428571,123.781428571,0.188965714286
CdY2Se4,37.4285714286,4.42857142857,11.7142857143,86.58,2.04714285714,1.242,8.63399714286,18.0166157143,2.06,1.37714285714,880.045571429,1729.86428571,0.301571428571,25.7902857143,5.26714285714,7.24285714286,133.107142857,0.199085714286
CdY2Te4,47.7142857143,5.0,11.7142857143,114.374285714,1.79,1.21388571429,8.20954571429,16.5366157143,2.15142857143,1.48571428571,1010.737,1903.00714286,0.233571428571,26.0,6.07914285714,14.1571428571,146.998571429,0.200857142857
Cs3As,49.5,5.5,4.5,118.405,1.1375,0.5562225,5.36757875,22.01538,3.035,2.085,498.775,930.4,0.26375,30.3175,2.841,8.4925,58.905,0.39475
Cs3N,43.0,5.0,4.5,103.1775,1.3525,0.3362225,6.55395375,24.768405,2.96,1.9625,242.025,727.45125,0.4415,31.4385,1.722,1.6575,51.5032,0.26931495
Cs3P,45.0,5.25,4.5,107.4175,1.14,0.5403475,5.54210125,22.310455,3.0225,2.0575,305.5625,846.525,0.37375,30.1135,1.865,1.7275,53.905,0.2698375
Cs3Sb,54.0,5.75,4.5,130.125,1.105,0.6212225,5.07252625,21.52558,3.0875,2.135,452.182,1173.15,0.23325,30.465,3.0835,6.4925,67.7975,0.33
CsBaAs,48.0,5.33333333333,6.0,115.04,1.28666666667,0.42721,6.29805633333,17.2501566667,2.65333333333,1.88,797.316666667,1317.15,0.258333333333,28.3066666667,3.70533333333,12.5966666667,80.1133333333,0.348333333333
CsBaBr3,43.2,4.8,10.8,101.98,2.112,2.113326,8.9093938,19.586854,2.332,1.59,419.93,811.63,0.3736,57.47,2.9498,5.498,50.423,0.109332
CsBaCl3,32.4,4.2,10.8,75.31,2.232,2.264526,9.6016918,20.920414,2.272,1.488,363.35,755.926,0.3766,32.4254,3.0062,3.938,47.708,0.1086534
CsBaF3,27.6,3.6,10.8,65.44,2.724,2.133726,12.2747938,27.614734,2.104,1.248,292.448,663.484,0.5836,30.8384,2.0954,2.174,43.54988,0.1087674
CsBaI3,54.0,5.4,10.8,130.18,1.932,1.929786,8.0918698,18.111034,2.41,1.704,492.47,886.99,0.2176,44.714,4.0418,6.674,54.128,0.111294
CsBaN,39.3333333333,4.66666666667,6.0,94.7366666667,1.57333333333,0.133876666667,7.87988966667,20.9208566667,2.55333333333,1.71666666667,454.983333333,1046.55166667,0.495333333333,29.8013333333,2.21333333333,3.48333333333,70.2442666667,0.1810866
CsBaP,42.0,5.0,6.0,100.39,1.29,0.406043333333,6.530753,17.64359,2.63666666667,1.84333333333,539.7,1205.31666667,0.405,28.0346666667,2.404,3.57666666667,73.4466666667,0.181783333333
CsBaSb,54.0,5.66666666667,6.0,130.666666667,1.24333333333,0.513876666667,5.904653,16.59709,2.72333333333,1.94666666667,735.192666667,1640.81666667,0.217666666667,28.5033333333,4.02866666667,9.93,91.97,0.262
CsBeAs,30.6666666667,4.0,6.0,72.2773333333,1.51333333333,0.42721,7.66840166667,19.9859266667,2.27,1.52333333333,983.983333333,1524.81666667,0.798666666667,24.431,3.15133333333,12.58,132.38,0.957
CsBeBr3,32.8,4.0,10.8,76.3224,2.248,2.113326,9.731601,21.228316,2.102,1.376,531.93,936.23,0.6978,55.1446,2.6174,5.488,81.783,0.474532
CsBeCl3,22.0,3.4,10.8,49.6524,2.368,2.264526,10.423899,22.561876,2.042,1.274,475.35,880.526,0.7008,30.1,2.6738,3.928,79.068,0.4738534
CsBeF3,17.2,2.8,10.8,39.7824,2.86,2.133726,13.097001,29.256196,1.874,1.034,404.448,788.084,0.9078,28.513,1.763,2.164,74.90988,0.4739674
CsBeI3,43.6,4.6,10.8,104.5224,2.068,1.929786,8.914077,19.752496,2.18,1.49,604.47,1011.59,0.5418,42.3886,3.7094,6.664,85.488,0.476494
CsBeN,22.0,3.33333333333,6.0,51.974,1.8,0.133876666667,9.250235,23.6566266667,2.17,1.36,641.65,1254.21833333,1.03566666667,25.9256666667,1.65933333333,3.46666666667,122.510933333,0.789753266667
CsBeP,24.6666666667,3.66666666667,6.0,57.6273333333,1.51666666667,0.406043333333,7.90109833333,20.37936,2.25333333333,1.48666666667,726.366666667,1412.98333333,0.945333333333,24.159,1.85,3.56,125.713333333,0.79045
CsBeSb,36.6666666667,4.33333333333,6.0,87.904,1.47,0.513876666667,7.27499833333,19.33286,2.34,1.59,921.859333333,1848.48333333,0.758,24.6276666667,3.47466666667,9.91333333333,144.236666667,0.870666666667
CsBr,45.0,5.0,9.0,106.4,1.875,1.918315,7.8538525,22.37422,2.64,1.775,283.8,638.05,0.358,53.95,2.4995,3.945,41.2325,0.18011
CsCaAs,36.0,4.66666666667,6.0,82.6333333333,1.32333333333,0.42721,6.598555,17.8727866667,2.53,1.77333333333,835.65,1196.81666667,0.406,27.593,3.052,12.7766666667,84.9366666667,0.957
CsCaBr3,36.0,4.4,10.8,82.536,2.134,2.113326,9.089693,19.960432,2.258,1.526,442.93,739.43,0.4622,57.0418,2.5578,5.606,53.317,0.474532
CsCaCl3,25.2,3.8,10.8,55.866,2.254,2.264526,9.781991,21.293992,2.198,1.424,386.35,683.726,0.4652,31.9972,2.6142,4.046,50.602,0.4738534
CsCaF3,20.4,3.2,10.8,45.996,2.746,2.133726,12.455093,27.988312,2.03,1.184,315.448,591.284,0.6722,30.4102,1.7034,2.282,46.44388,0.4739674
CsCaI3,46.8,5.0,10.8,110.736,1.954,1.929786,8.272169,18.484612,2.336,1.64,515.47,814.79,0.3062,44.2858,3.6498,6.782,57.022,0.476494
CsCaN,27.3333333333,4.0,6.0,62.33,1.61,0.133876666667,8.18038833333,21.5434866667,2.43,1.61,493.316666667,926.218333333,0.643,29.0876666667,1.56,3.66333333333,75.0676,0.789753266667
CsCaP,30.0,4.33333333333,6.0,67.9833333333,1.32666666667,0.406043333333,6.83125166667,18.26622,2.51333333333,1.73666666667,578.033333333,1084.98333333,0.552666666667,27.321,1.75066666667,3.75666666667,78.27,0.79045
CsCaSb,42.0,5.0,6.0,98.26,1.28,0.513876666667,6.20515166667,17.21972,2.6,1.84,773.526,1520.48333333,0.365333333333,27.7896666667,3.37533333333,10.11,96.7933333333,0.870666666667
CsCdAs,45.3333333333,5.0,9.33333333333,106.74,1.55333333333,0.42721,7.558775,19.55165,2.48666666667,1.66,662.006333333,957.816666667,0.267333333333,27.6233333333,5.41866666667,12.03,66.67,0.609666666667
CsCdBr3,41.6,4.6,12.8,97.0,2.272,2.113326,9.665825,20.96775,2.232,1.458,338.7438,596.03,0.379,57.06,3.9778,5.158,42.357,0.266132
CsCdCl3,30.8,4.0,12.8,70.33,2.392,2.264526,10.358123,22.30131,2.172,1.356,282.1638,540.326,0.382,32.0154,4.0342,3.598,39.642,0.2654534
CsCdF3,26.0,3.4,12.8,60.46,2.884,2.133726,13.031225,28.99563,2.004,1.116,211.2618,447.884,0.589,30.4284,3.1234,1.834,35.48388,0.2655674
CsCdI3,52.4,5.2,12.8,125.2,2.092,1.929786,8.848301,19.49193,2.31,1.572,411.2838,671.39,0.223,44.304,5.0698,6.334,46.062,0.268094
CsCdN,36.6666666667,4.33333333333,9.33333333333,86.4366666667,1.84,0.133876666667,9.14060833333,23.22235,2.38666666667,1.49666666667,319.673,687.218333333,0.504333333333,29.118,3.92666666667,2.91666666667,56.8009333333,0.442419933333
CsCdP,39.3333333333,4.66666666667,9.33333333333,92.09,1.55666666667,0.406043333333,7.79147166667,19.9450833333,2.47,1.62333333333,404.389666667,845.983333333,0.414,27.3513333333,4.11733333333,3.01,60.0033333333,0.443116666667
CsCdSb,51.3333333333,5.33333333333,9.33333333333,122.366666667,1.51,0.513876666667,7.16537166667,18.8985833333,2.55666666667,1.72666666667,599.882333333,1281.48333333,0.226666666667,27.82,5.742,9.36333333333,78.5266666667,0.523333333333
CsCl,36.0,4.5,9.0,84.175,1.975,2.044315,8.4307675,23.48552,2.59,1.69,236.65,591.63,0.3605,33.0795,2.5465,2.645,38.97,0.1795445
CsF,32.0,4.0,9.0,75.95,2.385,1.935315,10.6583525,29.06412,2.45,1.49,177.565,514.595,0.533,31.757,1.7875,1.175,35.5049,0.1796395
CsHgAs,56.0,5.33333333333,9.33333333333,136.14,1.62333333333,0.42721,8.04000166667,20.1678133333,2.50333333333,1.63333333333,542.040333333,821.023,0.237,28.2776666667,7.04666666667,10.6933333333,53.1466666667,0.3148
CsHgBr3,48.0,4.8,12.8,114.64,2.314,2.113326,9.954561,21.337448,2.242,1.442,266.7642,513.9538,0.3608,57.4526,4.9546,4.356,34.243,0.089212
CsHgCl3,37.2,4.2,12.8,87.97,2.434,2.264526,10.646859,22.671008,2.182,1.34,210.1842,458.2498,0.3638,32.408,5.011,2.796,31.528,0.0885334
CsHgF3,32.4,3.6,12.8,78.1,2.926,2.133726,13.319961,29.365328,2.014,1.1,139.2822,365.8078,0.5708,30.821,4.1002,1.032,27.36988,0.0886474
CsHgI3,58.8,5.4,12.8,142.84,2.134,1.929786,9.137037,19.861628,2.32,1.556,339.3042,589.3138,0.2048,44.6966,6.0466,5.532,37.948,0.091174
CsHgN,47.3333333333,4.66666666667,9.33333333333,115.836666667,1.91,0.133876666667,9.621835,23.8385133333,2.40333333333,1.47,199.707,550.424666667,0.474,29.7723333333,5.55466666667,1.58,43.2776,0.147553266667
CsHgP,50.0,5.0,9.33333333333,121.49,1.62666666667,0.406043333333,8.27269833333,20.5612466667,2.48666666667,1.59666666667,284.423666667,709.189666667,0.383666666667,28.0056666667,5.74533333333,1.67333333333,46.48,0.14825
CsHgSb,62.0,5.66666666667,9.33333333333,151.766666667,1.58,0.513876666667,7.64659833333,19.5147466667,2.57333333333,1.7,479.916333333,1144.68966667,0.196333333333,28.4743333333,7.37,8.02666666667,65.0033333333,0.228466666667
CsI,54.0,5.5,9.0,129.9,1.725,1.765365,7.1725825,21.14437,2.705,1.87,344.25,700.85,0.228,43.32,3.4095,4.925,44.32,0.181745
CsMgAs,33.3333333333,4.33333333333,6.0,77.3766666667,1.42666666667,0.42721,7.10958,18.9273033333,2.33666666667,1.66,771.65,1065.48333333,0.531333333333,27.2396666667,3.11466666667,12.83,75.9133333333,0.807
CsMgBr3,34.4,4.2,10.8,79.382,2.196,2.113326,9.396308,20.593142,2.142,1.458,404.53,660.63,0.5374,56.8298,2.5954,5.638,47.903,0.384532
CsMgCl3,23.6,3.6,10.8,52.712,2.316,2.264526,10.088606,21.926702,2.082,1.356,347.95,604.926,0.5404,31.7852,2.6518,4.078,45.188,0.3838534
CsMgF3,18.8,3.0,10.8,42.842,2.808,2.133726,12.761708,28.621022,1.914,1.116,277.048,512.484,0.7474,30.1982,1.741,2.314,41.02988,0.3839674
CsMgI3,45.2,4.8,10.8,107.582,2.016,1.929786,8.578784,19.117322,2.22,1.572,477.07,735.99,0.3814,44.0738,3.6874,6.814,51.608,0.386494
CsMgN,24.6666666667,3.66666666667,6.0,57.0733333333,1.71333333333,0.133876666667,8.69141333333,22.5980033333,2.23666666667,1.49666666667,429.316666667,794.885,0.768333333333,28.7343333333,1.62266666667,3.71666666667,66.0442666667,0.639753266667
CsMgP,27.3333333333,4.0,6.0,62.7266666667,1.43,0.406043333333,7.34227666667,19.3207366667,2.32,1.62333333333,514.033333333,953.65,0.678,26.9676666667,1.81333333333,3.81,69.2466666667,0.64045
CsMgSb,39.3333333333,4.66666666667,6.0,93.0033333333,1.38333333333,0.513876666667,6.71617666667,18.2742366667,2.40666666667,1.72666666667,709.526,1389.15,0.490666666667,27.4363333333,3.438,10.1633333333,87.77,0.720666666667
CsSrAs,42.0,5.0,6.0,98.48,1.30666666667,0.42721,6.45911833333,17.5922466667,2.59,1.82666666667,813.983333333,1161.15,0.292333333333,27.88,3.412,12.5966666667,79.0133333333,0.404666666667
CsSrBr3,39.6,4.6,10.8,92.044,2.124,2.113326,9.006031,19.792108,2.294,1.558,429.93,718.03,0.394,57.214,2.7738,5.498,49.763,0.143132
CsSrCl3,28.8,4.0,10.8,65.374,2.244,2.264526,9.698329,21.125668,2.234,1.456,373.35,662.326,0.397,32.1694,2.8302,3.938,47.048,0.1424534
CsSrF3,24.0,3.4,10.8,55.504,2.736,2.133726,12.371431,27.819988,2.066,1.216,302.448,569.884,0.604,30.5824,1.9194,2.174,42.88988,0.1425674
CsSrI3,50.4,5.2,10.8,120.244,1.944,1.929786,8.188507,18.316288,2.372,1.672,502.47,793.39,0.238,44.458,3.8658,6.674,53.468,0.145094
CsSrN,33.3333333333,4.33333333333,6.0,78.1766666667,1.59333333333,0.133876666667,8.04095166667,21.2629466667,2.49,1.66333333333,471.65,890.551666667,0.529333333333,29.3746666667,1.92,3.48333333333,69.1442666667,0.237419933333
CsSrP,36.0,4.66666666667,6.0,83.83,1.31,0.406043333333,6.691815,17.98568,2.57333333333,1.79,556.366666667,1049.31666667,0.439,27.608,2.11066666667,3.57666666667,72.3466666667,0.238116666667
CsSrSb,48.0,5.33333333333,6.0,114.106666667,1.26333333333,0.513876666667,6.065715,16.93918,2.66,1.89333333333,751.859333333,1484.81666667,0.251666666667,28.0766666667,3.73533333333,9.93,90.87,0.318333333333
CsZnAs,39.3333333333,4.66666666667,9.33333333333,91.07,1.54,0.42721,7.69223466667,19.9036766667,2.43,1.59333333333,694.825666667,1004.48333333,0.319666666667,27.4133333333,4.91533333333,12.38,71.8133333333,0.673666666667
CsZnBr3,38.0,4.4,12.8,87.598,2.264,2.113326,9.7459008,21.178966,2.198,1.418,358.4354,624.03,0.4104,56.934,3.6758,5.368,45.443,0.304532
CsZnCl3,27.2,3.8,12.8,60.928,2.384,2.264526,10.4381988,22.512526,2.138,1.316,301.8554,568.326,0.4134,31.8894,3.7322,3.808,42.728,0.3038534
CsZnF3,22.4,3.2,12.8,51.058,2.876,2.133726,13.1113008,29.206846,1.97,1.076,230.9534,475.884,0.6204,30.3024,2.8214,2.044,38.56988,0.3039674
CsZnI3,48.8,5.0,12.8,115.798,2.084,1.929786,8.9283768,19.703146,2.276,1.532,430.9754,699.39,0.2544,44.178,4.7678,6.544,49.148,0.306494
CsZnN,30.6666666667,4.0,9.33333333333,70.7666666667,1.82666666667,0.133876666667,9.274068,23.5743766667,2.33,1.43,352.492333333,733.885,0.556666666667,28.908,3.42333333333,3.26666666667,61.9442666667,0.506419933333
CsZnP,33.3333333333,4.33333333333,9.33333333333,76.42,1.54333333333,0.406043333333,7.92493133333,20.29711,2.41333333333,1.55666666667,437.209,892.65,0.466333333333,27.1413333333,3.614,3.36,65.1466666667,0.507116666667
CsZnSb,45.3333333333,5.0,9.33333333333,106.696666667,1.49666666667,0.513876666667,7.29883133333,19.25061,2.5,1.66,632.701666667,1328.15,0.279,27.61,5.23866666667,9.71333333333,83.67,0.587333333333
Ga2O3,17.2,2.8,14.8,37.488,2.788,0.9966729,10.5705504,29.27872,1.66,0.876,153.78184,1054.9728,0.7,28.0388,3.219,2.3692,104.47054,0.16256044
Ga2S3,22.0,3.4,14.8,47.13,2.272,1.366272,8.6157264,22.208788,1.828,1.116,354.18184,1431.516,0.574,24.032,3.5376,3.274,108.424,0.164014
Ga2Se3,32.8,4.0,14.8,75.264,2.254,1.332,8.2511544,20.92006,1.888,1.2,417.53584,1575.75,0.3418,25.6298,5.253,5.476,118.216,0.17464
Ga2Te3,43.6,4.6,14.8,104.448,1.984,1.30248,7.8054804,19.36606,1.984,1.314,554.76184,1757.55,0.2704,25.85,6.1056,12.736,132.802,0.1765
GaAs,32.0,4.0,14.0,72.32,1.995,0.555,7.8939505,19.552175,1.86,1.215,696.5323,1695.65,0.351,25.335,5.8155,16.645,144.23,0.454
GaBr3,34.0,4.0,16.0,77.355,2.6725,2.59875,10.36017525,21.3220375,1.855,1.185,275.19115,874.5,0.44875,63.275,3.816,5.7475,75.05875,0.102415
GaCl3,20.5,3.25,16.0,44.0175,2.8225,2.78775,11.22554775,22.9889875,1.78,1.0575,204.46615,804.87,0.4525,31.96925,3.8865,3.7975,71.665,0.10156675
GaF3,14.5,2.5,16.0,31.68,3.4375,2.62425,14.56692525,31.3568875,1.57,0.7575,115.83865,689.3175,0.71125,29.9855,2.748,1.5925,66.46735,0.10170925
GaI3,47.5,4.75,16.0,112.605,2.4475,2.369325,9.33827025,19.4772625,1.9525,1.3275,365.86615,968.7,0.25375,47.33,5.181,7.2175,79.69,0.1048675
GaN,19.0,3.0,14.0,41.865,2.425,0.115,10.2667005,25.058225,1.71,0.97,183.0323,1289.7525,0.7065,27.577,3.5775,2.975,129.4264,0.2031299
GaP,23.0,3.5,14.0,50.345,2.0,0.52325,8.2429955,20.142325,1.835,1.16,310.1073,1527.9,0.571,24.927,3.8635,3.115,134.23,0.204175
GaSb,41.0,4.5,14.0,95.76,1.93,0.685,7.3038455,18.572575,1.965,1.315,603.3463,2181.15,0.29,25.63,6.3005,12.645,162.015,0.3245
Hg3As2,61.2,5.2,13.2,150.328,2.012,0.324,10.17794,18.68976,2.078,1.272,576.6526,733.5214,0.2156,26.6458,10.4112,12.454,48.54,0.25084
Hg3N2,50.8,4.4,13.2,125.964,2.356,-0.028,12.07614,23.0946,1.958,1.076,165.8526,408.8034,0.5,28.4394,8.6208,1.518,36.69712,0.05014392
Hg3P2,54.0,4.8,13.2,132.748,2.016,0.2986,10.457176,19.16188,2.058,1.228,267.5126,599.3214,0.3916,26.3194,8.8496,1.63,40.54,0.05098
Hg3Sb2,68.4,5.6,13.2,169.08,1.96,0.428,9.705856,17.90608,2.162,1.352,502.1038,1121.9214,0.1668,26.8818,10.7992,9.254,62.768,0.14724
HgAl2O4,19.7142857143,2.85714285714,14.5714285714,45.5085714286,2.69714285714,0.960926571429,10.9830337143,28.1283285714,1.71285714286,0.908571428571,331.243857143,939.260142857,0.800857142857,27.6992857143,3.52142857143,3.51114285714,93.5062285714,0.689209942857
HgAl2S4,24.2857142857,3.42857142857,14.5714285714,54.6914285714,2.20571428571,1.31292571429,9.12129657143,21.39506,1.87285714286,1.13714285714,522.101,1297.87271429,0.680857142857,23.8832857143,3.82485714286,4.37285714286,97.2714285714,0.690594285714
HgAl2Se4,34.5714285714,4.0,14.5714285714,81.4857142857,2.18857142857,1.28028571429,8.77408514286,20.1677,1.93,1.21714285714,582.438142857,1435.23842857,0.459714285714,25.405,5.45857142857,6.47,106.597142857,0.700714285714
HgAl2Te4,44.8571428571,4.57142857143,14.5714285714,109.28,1.93142857143,1.25217142857,8.34963371429,18.6877,2.02142857143,1.32571428571,713.129571429,1608.38128571,0.391714285714,25.6147142857,6.27057142857,13.3842857143,120.488571429,0.702485714286
HgBr2,50.0,4.66666666667,15.3333333333,120.133333333,2.60666666667,2.24333333333,11.3550333333,20.6462666667,1.97666666667,1.22,255.407,431.223,0.362666666667,59.7876666667,6.59133333333,4.63,29.5833333333,0.0286133333333
HgCl2,38.0,4.0,15.3333333333,90.5,2.74,2.41133333333,12.1242533333,22.128,1.91,1.10666666667,192.540333333,369.329666667,0.366,31.9603333333,6.654,2.89666666667,26.5666666667,0.0278593333333
HgF2,32.6666666667,3.33333333333,15.3333333333,79.5333333333,3.28666666667,2.266,15.0943666667,29.5661333333,1.72333333333,0.84,113.760333333,266.616333333,0.596,30.197,5.642,0.936666666667,21.9465333333,0.027986
HgGa2O4,24.8571428571,3.14285714286,14.5714285714,57.72,2.75428571429,0.920640857143,10.9869002857,28.6102142857,1.72142857143,0.905714285714,151.084314286,856.403,0.651142857143,28.2221428571,4.43685714286,2.05114285714,83.5805142857,0.128067085714
HgGa2S4,29.4285714286,3.71428571429,14.5714285714,66.9028571429,2.26285714286,1.27264,9.12516314286,21.8769457143,1.88142857143,1.13428571429,341.941457143,1215.01557143,0.531142857143,24.4061428571,4.74028571429,2.91285714286,87.3457142857,0.129451428571
HgGa2Se4,39.7142857143,4.28571428571,14.5714285714,93.6971428571,2.24571428571,1.24,8.77795171429,20.6495857143,1.93857142857,1.21428571429,402.2786,1352.38128571,0.31,25.9278571429,6.374,5.01,96.6714285714,0.139571428571
HgGa2Te4,50.0,4.85714285714,14.5714285714,121.491428571,1.98857142857,1.21188571429,8.35350028571,19.1695857143,2.03,1.32285714286,532.970028571,1525.52414286,0.242,26.1375714286,7.186,11.9242857143,110.562857143,0.141342857143
HgI2,62.0,5.33333333333,15.3333333333,151.466666667,2.40666666667,2.0394,10.4466733333,19.0064666667,2.06333333333,1.34666666667,336.007,514.956333333,0.189333333333,45.6143333333,7.80466666667,5.93666666667,33.7,0.0307933333333
HgIn2O4,30.0,3.42857142857,14.5714285714,70.6,2.74571428571,0.920640857143,10.92606,28.1402571429,1.73857142857,0.96,187.323,798.688714286,0.611142857143,28.425,4.83857142857,1.38542857143,75.0919428571,0.245209942857
